Eigenvector centrality,Closeness centrality,Betweenness centrality,Degree centrality
0.5247722744391954,0.49833153549087217,0.5260196400366545,0.5024091826213918
0.5248232440545092,0.4983241302132424,0.525964186449964,0.502589323592035
0.5248667814879525,0.49824326853020945,0.5257962533869844,0.5025504622344061
0.5247503864620823,0.4981680451730685,0.525763719630553,0.5026636922715053
0.5248030967097669,0.49821490063466384,0.525709777001605,0.5024819272418867
0.5247228390343533,0.49834066353411854,0.5256905827211212,0.5025212880613604
0.5244604627593454,0.4981883929296198,0.5257051244343316,0.5025688447070399
0.5246474855126255,0.4981672047242896,0.5256788958487997,0.5025398970333019
0.5247587940185748,0.49818345069400416,0.5255845221323515,0.5024823555847305
0.5246916262678601,0.4981326050429538,0.5255017955924519,0.5026950398935185
0.5247101330632225,0.4981915069738836,0.5254681629630108,0.5027729384396222
0.5247102211233292,0.4982593507774741,0.5254949752295666,0.502751434356149
0.5247889375360526,0.4983010021053326,0.5256245999084073,0.5027674308748216
0.5247082302263429,0.4982971214251929,0.5256239265542734,0.5028461000446129
0.5248697045523966,0.49828969610058754,0.5256431083709441,0.5028670677594597
0.5249173972335721,0.49829996245631364,0.5256429111791516,0.5030126326839096
0.5249210172226885,0.4983414396071538,0.5256014909661709,0.5029555263628116
0.524919810875091,0.4984331099626377,0.5256846728059659,0.502788610959134
0.5248716936316153,0.498252199047672,0.5255782426410553,0.502868983374565
0.5248472267609933,0.4981491004497133,0.5255546551015493,0.5028198469314779
0.5248913638464056,0.49822051334635126,0.5253345957646609,0.5028561388688578
0.5248198593634873,0.4982055780330525,0.5252456089212852,0.5028918759857641
0.5248872817792406,0.4980318707143434,0.5252597680188816,0.5027162992740795
0.5249092746586934,0.49802410371687345,0.5252798440812474,0.502688013470072
0.5248794351603359,0.49805906935304006,0.5253621524222613,0.5026081515691431
0.5248463506427538,0.49813643069545843,0.5254018726636306,0.5026630899392018
0.5249031442285055,0.49812105068580925,0.5252280226884595,0.5027173463919655
0.5249312202811927,0.49821223363518596,0.5252074911437858,0.5027546190732992
0.5249113228340287,0.4982895897767395,0.5252422579712098,0.5028285554188492
0.5249064408379985,0.49828757998606404,0.5251967304519076,0.5028925308027348
0.5249570602620117,0.49828007996816476,0.5251481338406174,0.502866731729387
0.5248974754029485,0.498337125432753,0.525108831336636,0.502787082256998
0.5249805163689467,0.4982675136119826,0.5249825400453932,0.5027736198132303
0.5249904878217644,0.4983786634054382,0.524966813031813,0.502707831419273
0.5249688470661881,0.4983627222085358,0.5249994183108481,0.5026933507660191
0.5248554309031486,0.49826997063992806,0.5249396927171069,0.502602826758728
0.5247310730547953,0.4982268431926001,0.5249643247477093,0.5025698835650411
0.5247492390032998,0.49831509477367547,0.5250699041501893,0.5026567701057771
0.5248759074369084,0.49832299527379736,0.5250599577879512,0.5027298180051748
0.5249270946790472,0.4983277820220097,0.5251109603777944,0.5026539003275415
0.5247973786359347,0.49842420756808153,0.525039229033047,0.5026081113167539
0.524722630668667,0.4983098989727428,0.5250338002347241,0.5026153779988479
0.5245909851202247,0.4983435824243498,0.5249536609898175,0.5026601805684013
0.5246317722603178,0.49833028697213677,0.5248513305233753,0.5026882452848203
0.524664869729804,0.4983741230479175,0.5247798998403631,0.5026574448051749
0.5245666443120878,0.49834603609291694,0.5247165651448843,0.5026166279303339
0.5244461271962937,0.49828587314916994,0.524671085662541,0.5025798599963597
0.524517301106813,0.49828889706363605,0.524673664206747,0.5025086932505372
0.5244846428644446,0.4983012879758425,0.5245941077114871,0.5025487898858927
0.5246142531411582,0.49826542596904155,0.5245425264394117,0.5024978780030342
0.5246008547799457,0.4982944406842419,0.5245514258414081,0.5024717085073557
0.5245914793404025,0.49829985451810954,0.524533191684436,0.5024872327994412
0.5245044330443523,0.49843635447190765,0.524537679298842,0.502533635299165
0.524443695232414,0.4984109224358054,0.5245285688856467,0.5025014191991458
0.5243744759456082,0.4983752644434951,0.5244517607323436,0.502394493820636
0.5243121709404803,0.49837297852221646,0.5244881612505183,0.5023379999385204
0.5241905562588227,0.49842377538506816,0.5244978239558719,0.5023741369539029
0.524244913020059,0.4984533200003157,0.5244343186156739,0.5024385322539243
0.5242178378513366,0.4984645249657852,0.5244123547394479,0.5024899101539861
0.5241816598435015,0.4984882496855971,0.5243783125863951,0.5025417920564789
0.5241510933643874,0.4985121920259969,0.5243347816709889,0.5025747982741684
0.5241935421028636,0.4984772618754061,0.5242446401298884,0.5025578503518
0.5241695821556451,0.49851312092078937,0.5241877139023331,0.5025533252052767
0.5241580773712985,0.4985185905387201,0.524143228499938,0.5026019117224763
0.5241911620291857,0.49857799857263585,0.5241679221643656,0.5025640685548725
0.5242006308233056,0.4985311136098333,0.5242320483092481,0.5025556982131063
0.5242649826687611,0.49860718146750616,0.5243309360018291,0.5025627837721262
0.5242581341096553,0.4985417605213946,0.5243421874117713,0.5025784657324833
0.5242309297586932,0.49861841709829063,0.5243569547422904,0.5025264115473154
0.5242707736852549,0.4986082303347849,0.5243759756026118,0.502630485328496
0.5242907520552608,0.49859610938382054,0.5243446277217153,0.5026390133137835
0.5242610856975857,0.4986317717456441,0.5243558034493341,0.5025627594074125
0.5242485374758529,0.49866172909181655,0.524410736000811,0.5026519522898003
0.5241634157525537,0.49864385949398476,0.5244247325908522,0.5025656155733321
0.5241811028237972,0.4986103655158009,0.5244198935146628,0.5026047373525143
0.524230284150106,0.49852185793933,0.5244010706148927,0.5026116980962032
0.5242706435106911,0.49857689640711733,0.5244335411606053,0.5026263719483988
0.5242816815021025,0.49855770970903224,0.5244812202608242,0.5026015063767342
0.5243183728823262,0.4984867003221889,0.5244001087967907,0.5026101332127919
0.5242849514413517,0.49847597293614027,0.524397342584436,0.5026191155246718
0.5242286084154858,0.49844450805996354,0.5243977694527271,0.5026136240800536
0.524239478996446,0.4984750625476707,0.52447320176057,0.5026027519213834
0.5242555402946869,0.49844468093354666,0.524469000758831,0.5025953601428458
0.5242957649344332,0.4984219365269373,0.524494398466035,0.5026002864747579
0.5243591351738139,0.49842179697369593,0.5244388334164337,0.5026056180815899
0.5244200672796235,0.4983920273478324,0.5243812025038844,0.5026227450823939
0.5244390470794139,0.49839629606938674,0.5243129347667346,0.5026316100701073
0.5244012454300602,0.49837544123734323,0.5243069791567971,0.5027165447348254
0.5243429771649277,0.4983826498066609,0.5242805178413472,0.502673648789005
0.5243768582314412,0.49833420556300084,0.5242860968023254,0.5026927765827491
0.5243628181716657,0.49838988149832775,0.5242253068933471,0.5026879522453056
0.5243298348958525,0.4984173234401133,0.5242873169890261,0.5028021816953565
0.5243290969964518,0.4983735422650892,0.5241647713506237,0.5027944324924417
0.5243121919973204,0.4983590884851827,0.5241388409939175,0.5027432804151265
0.524296981302607,0.4982912503914749,0.5240692001673932,0.502737181258924
0.5243723712991647,0.49828333504544686,0.5240370813242301,0.5027062890562075
0.5243960435713547,0.49827425626024696,0.5240751838838728,0.5027234640417884
0.5243488006836875,0.49833443979967024,0.523989788644896,0.5026907853207825
0.5243367355165856,0.49832911184625606,0.5240099608646108,0.5027231526406822
0.5242781646605175,0.49835643412853275,0.5240501314641304,0.5027373011651599
0.524263754532491,0.49844636439069867,0.5240015718602907,0.5026623899011181
0.5242079102195875,0.49847533472050715,0.5240140551999773,0.5026769071072936
0.5242172416027148,0.49854363448997296,0.523955372495347,0.5026265319724025
0.5242629638749589,0.4986253258797374,0.5239366456967639,0.5025758258608628
0.524273178777052,0.4985269173937626,0.5239222121324046,0.5025527915903045
0.5242616609090481,0.4985365963319855,0.5238804867063478,0.5025746885356598
0.5242379520267805,0.4984872174230098,0.5238554310067961,0.5025690844827101
0.5242371746513611,0.4985085463228055,0.5238193733561907,0.50260525118971
0.5242216224814009,0.49848341993322,0.5237892888839562,0.5026140163894235
0.5242327253148542,0.4984840522370245,0.5237434029604985,0.5025639543703817
0.5242731850242951,0.4985297330505586,0.5236621358549974,0.5026058097236221
0.5242982148159174,0.4985476517149635,0.5236643401638056,0.5025639796586461
0.5242880442860156,0.4985197579798214,0.5236314810410685,0.5025742279055554
0.5243451903402216,0.49852242070810965,0.5236219611309532,0.5025849308088689
0.5243881261223794,0.4985857317406412,0.5236508419590841,0.5026163080478496
0.5244515885859353,0.498628669351114,0.5235969790608619,0.5025768645109024
0.5244020693522624,0.4985711513119633,0.5235452476978433,0.5025631145818773
0.5243919526670445,0.4984912122318067,0.5235623159262517,0.5025168559839644
0.5244225811451675,0.49846415282431966,0.5235474399275144,0.5025525099666261
0.524446257729264,0.49845723336831904,0.5235411316225993,0.5026511820865529
0.5244525257850362,0.49846578349199766,0.5235490931712833,0.5026229524939224
0.5244789312127217,0.49852676981409527,0.5234482090538352,0.5025764658128343
0.5244169459572,0.4985317935725525,0.5234179581394167,0.5025898432828614
0.5243828861203328,0.4985217740934211,0.5234219725600316,0.502546547000458
0.5243846393551828,0.49854671308544835,0.5233418090071708,0.5025421630441262
0.5243558569941189,0.4985148484879036,0.5233535818184237,0.5024926289984144
0.524336174656634,0.49848645812763653,0.5233481689951365,0.5025038730343926
0.5242768285593475,0.49852835193509226,0.523363713479584,0.5024456836131763
0.5242693392204198,0.4984672284968406,0.523301178304548,0.5024592865592004
0.5242483305762108,0.4984179701510074,0.5233029558913436,0.5024885571200095
0.5242563395595697,0.49841953247636595,0.5233307069646043,0.5024652204554461
0.5242706376526809,0.4984109098837723,0.5233440176272021,0.5025069552575605
0.5242954299871269,0.49839541576303503,0.5233450749235343,0.502531953271959
0.524322288850861,0.4983505428283943,0.523330614775737,0.5025126473802923
0.5243014849301824,0.4983474929237118,0.5232808554838946,0.5024741019786102
0.5243136113088283,0.4983183726036327,0.5231614635556541,0.5024524105527698
0.5242782787071104,0.49833705151096586,0.52314370673886,0.5025061348006846
0.5242456437650543,0.4983527440294761,0.5231605142955176,0.502481610918426
0.5242426972580787,0.49827011804353455,0.5231410267488378,0.5024420799787752
0.5242455150868105,0.4982275062461305,0.5231523102466443,0.5024301648727956
0.5242555571766216,0.4982448395188472,0.5230975778080996,0.5023756427936097
0.524267508144958,0.4982711075514324,0.5231361609461342,0.5023975637480602
0.5242755711365955,0.4983019316048073,0.5231508598719813,0.502365593574836
0.5242876763709896,0.49831202041647976,0.5230761497086981,0.5024448946895471
0.524271192273161,0.4983818523036887,0.5230356554872168,0.5024911711420489
0.5241825476726852,0.49830490582019576,0.5230295485944065,0.5024762927609503
0.5241980601962796,0.49829977448133217,0.5230505639806082,0.5024787646992072
0.5241195803269184,0.49827610658411353,0.5230589889826017,0.5025241008842426
0.5241795960027085,0.49820920422973575,0.5231128581404317,0.5024717031539621
0.524177768994728,0.498218297213062,0.5230390662580836,0.5024498286761685
0.524206803797963,0.49822371904137097,0.5230611350130336,0.5024820025180937
0.5242157107877778,0.4982467049540289,0.5230578270232844,0.502461358440721
0.5242296367001722,0.49828938252389027,0.5231013939430185,0.5024254730699415
0.5242308413509907,0.49828205667200415,0.5231143560888948,0.5024065936231307
0.5242886362640237,0.49832859166522103,0.5230964160226478,0.5023574648923675
0.5243194311209122,0.49832718084597405,0.5230974346327598,0.5023382104669516
0.5242702393861303,0.49834019140933794,0.5230664246660645,0.5023069398724332
0.5242429729537703,0.49840892305068957,0.5230041811946339,0.50234891087522
0.5242337990153647,0.49841576055760284,0.5229376490196093,0.5023414923258492
0.5241887702354452,0.498365153015901,0.5229206271887998,0.5023191682504734
0.524234851781592,0.4983609214518304,0.5228696752351578,0.5023300812395903
0.5242537021922027,0.4984087624504362,0.5228698521801517,0.5023639414126507
0.5242808263456078,0.4984253717991822,0.5228296721806442,0.5023934635760479
0.5242292969268814,0.4984037205122114,0.5228506655306278,0.5024240796035399
0.5242117908492642,0.4983795839625176,0.522815596785051,0.5024447769239284
0.5241878417197006,0.4983536215745002,0.522777954811098,0.5024424979570349
0.5241791690155473,0.49828594149581645,0.5227175939535965,0.5024332095323477
0.5241134424388652,0.4982801233037756,0.5227198720101824,0.5024473367716219
0.5241162788514138,0.498271548405683,0.5227129122456693,0.5024581761834692
0.5240950328212266,0.49823003430163265,0.5227329114697745,0.50248493698658
0.5240278664326605,0.498211495974241,0.5227164630195532,0.5024411915908891
0.5240341368330032,0.49817545880759095,0.5227162138582679,0.5023900587467448
0.5240624746495816,0.4982295756224754,0.5227220359084908,0.502422058727829
0.52407250602383,0.4982460625029913,0.5226772008079952,0.5023798981078422
0.5240079260230471,0.4982335681327939,0.5226663697027376,0.5023961121991188
0.5239409775339505,0.4981963520984804,0.5226530448318993,0.502383418041169
0.523899498815641,0.4981286706615883,0.5226432103583021,0.5023497696215633
0.5239218980676703,0.4981334539460189,0.5226588358023643,0.5023565499323507
0.5239065062184547,0.498146984904303,0.5226183613335161,0.5023641418123241
0.5239160953570516,0.49813010102097427,0.5225884347805394,0.5023234826919528
0.5239535363672545,0.49813728248986633,0.5225642636790881,0.5023838518565631
0.5239111294779348,0.4981569710655585,0.5225932924711596,0.5024205893826437
0.5238770429514911,0.4981710128853712,0.5225656246395508,0.5024253178746032
0.5238434974069724,0.4981826593495582,0.52255841946662,0.5024054232354223
0.5238151320892855,0.4981318316735617,0.5225220502248579,0.5023685853651207
0.5238187855435034,0.4980893608664909,0.5224795018866822,0.502364558765644
